activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,"Mayagüez, PR",72,66,1001.0,Conventional,"1-Unit, Owner-Occupied",Non-Hispanic White,White,Male,Approved or Closed,Home Purchase,200000,80,6.3,1.3,No,28000,2400,0,0,0,30,0,0,0,0,0,0,0,0,Single Family,Existing,Primary Residence,,,1,0,45000,30,0,0,2024-12-31,Lender,,,,,,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,101,4901.0,Conventional Refinance,Single Family - Owner Occupied,Hispanic or Latino,Asian,Male,Approved,Refinance,310000,0.8,4.25,0.0,Non-HPML,37630,0,0,0,0,0,15,0,0,0,0,150000,Site Built Single Family Home,Occupied,1,1,White,Black or African American,White,Black or African American,Male,Male,35,39,0,0,No,Borrower,,,,,,,,,,,,,
2024,"New York-Newark-Jersey City, NY-NJ-PA",36,5,1201.0,FHA Refinance,Single Family - Owner Occupied,White,White,Female,Approved,Refinance,420000,0.7,3.75,0.0,Non-HPML,49550,0,0,0,0,0,30,0,0,0,0,200000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,28,31,0,0,No,Co-Borrower,,,,,,,,,,,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",06,13,4401.0,VA Purchase,Single Family - Owner Occupied,White,Asian,Male,Approved,Purchase,640000,0.8,3.5,0.0,HPML,32500,0,0,0,0,0,15,0,0,0,0,300000,Site Built Single Family Home,Occupied,1,1,White,Asian,White,Asian,42,45,0,0,Yes,Lender,,,,,,,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",17,59,8701.0,Conventional Purchase,Single Family - Owner Occupied,Black or African American,White,Female,Approved,Purchase,280000,0.9,4.0,0.0,Non-HPML,21000,0,0,0,0,0,30,0,0,0,0,180000,Site Built Single Family Home,Occupied,1,1,Black or African American,White,Black or African American,White,25,28,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",28,41,6101.0,FHA Purchase,Single Family - Owner Occupied,Hispanic or Latino,Hispanic or Latino,Male,Approved,Purchase,380000,0.8,3.25,0.0,HPML,30000,0,0,0,0,0,15,0,0,0,0,220000,Site Built Single Family Home,Occupied,1,1,Hispanic or Latino,Hispanic or Latino,Male,Male,38,41,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Washington-Baltimore-Arlington, DC-MD-VA",24,41,1.0,Conventional Refinance,Single Family - Owner Occupied,Asian,White,Female,Approved,Refinance,460000,0.7,3.75,0.0,Non-HPML,45000,0,0,0,0,0,30,0,0,0,0,240000,Site Built Single Family Home,Occupied,1,1,Asian,White,Asian,White,32,35,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",35,31,9001.0,FHA Purchase,Single Family - Owner Occupied,Black or African American,Black or African American,Male,Approved,Purchase,320000,0.9,4.0,0.0,HPML,28000,0,0,0,0,0,30,0,0,0,0,200000,Site Built Single Family Home,Occupied,1,1,Black or African American,Black or African American,Male,Male,40,43,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Phoenix-Mesa-Scottsdale, AZ",04,3,5301.0,Conventional Purchase,Single Family - Owner Occupied,White,White,Female,Approved,Purchase,420000,0.8,3.5,0.0,Non-HPML,22000,0,0,0,0,0,15,0,0,0,0,250000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,29,32,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"San Francisco-Oakland-Hayward, CA",08,19,5201.0,VA Refinance,Single Family - Owner Occupied,Asian,Asian,Male,Approved,Refinance,440000,0.9,4.0,0.0,HPML,30000,0,0,0,0,0,30,0,0,0,0,280000,Site Built Single Family Home,Occupied,1,1,Asian,Asian,Male,Male,45,48,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Boston-Cambridge-Nashua, MA-NH",25,7,1601.0,FHA Refinance,Single Family - Owner Occupied,White,White,Female,Approved,Refinance,380000,0.8,3.25,0.0,Non-HPML,32000,0,0,0,0,0,15,0,0,0,0,220000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,41,44,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Detroit-Warren-Dearborn, MI",26,31,9601.0,Conventional Purchase,Single Family - Owner Occupied,Black or African American,Black or African American,Male,Approved,Purchase,290000,0.9,4.0,0.0,HPML,24000,0,0,0,0,0,30,0,0,0,0,200000,Site Built Single Family Home,Occupied,1,1,Black or African American,Black or African American,Male,Male,35,38,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"San Diego-Chula Vista-Carlsbad, CA",07,17,5801.0,VA Purchase,Single Family - Owner Occupied,White,White,Female,Approved,Purchase,460000,0.7,3.5,0.0,Non-HPML,25000,0,0,0,0,0,15,0,0,0,0,280000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,24,27,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"St. Louis, MO-IL",29,33,4201.0,FHA Refinance,Single Family - Owner Occupied,Black or African American,Black or African American,Male,Approved,Refinance,300000,0.8,3.25,0.0,Non-HPML,32000,0,0,0,0,0,30,0,0,0,0,220000,Site Built Single Family Home,Occupied,1,1,Black or African American,Black or African American,Male,Male,39,42,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Riverside-San Bernardino-Ontario, CA",06,19,5501.0,Conventional Purchase,Single Family - Owner Occupied,Hispanic or Latino,Hispanic or Latino,Female,Approved,Purchase,250000,0.9,4.0,0.0,HPML,20000,0,0,0,0,0,30,0,0,0,0,180000,Site Built Single Family Home,Occupied,1,1,Hispanic or Latino,Hispanic or Latino,Female,Female,43,46,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Columbus, OH",17,43,3201.0,FHA Refinance,Single Family - Owner Occupied,White,White,Male,Approved,Refinance,420000,0.7,3.75,0.0,Non-HPML,38000,0,0,0,0,0,15,0,0,0,0,240000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,36,39,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Fort Worth-Arlington, TX",48,101,4901.0,Conventional Purchase,Single Family - Owner Occupied,Asian,Asian,Female,Approved,Purchase,540000,0.8,3.5,0.0,HPML,28000,0,0,0,0,0,30,0,0,0,0,400000,Site Built Single Family Home,Occupied,1,1,Asian,Asian,Female,Female,49,52,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Cleveland-Elyria, OH",17,51,3401.0,VA Purchase,Single Family - Owner Occupied,White,White,Male,Approved,Purchase,480000,0.7,3.25,0.0,Non-HPML,17000,0,0,0,0,0,15,0,0,0,0,320000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,48,51,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Kansas City, MO-KS",29,41,4101.0,Conventional Refinance,Single Family - Owner Occupied,Black or African American,Black or African American,Female,Approved,Refinance,380000,0.9,4.0,0.0,HPML,23000,0,0,0,0,0,30,0,0,0,0,240000,Site Built Single Family Home,Occupied,1,1,Black or African American,Black or African American,Female,Female,46,49,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Indianapolis-Carmel-Anderson, IN",18,27,3301.0,FHA Refinance,Single Family - Owner Occupied,White,White,Male,Approved,Refinance,520000,0.8,3.5,0.0,Non-HPML,38000,0,0,0,0,0,15,0,0,0,0,420000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,52,55,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Austin-Round Rock, TX",48,135,4601.0,VA Purchase,Single Family - Owner Occupied,White,White,Female,Approved,Purchase,420000,0.9,4.0,0.0,HPML,18000,0,0,0,0,0,30,0,0,0,0,280000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,22,25,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Jacksonville, FL",12,11,1101.0,FHA Refinance,Single Family - Owner Occupied,Black or African American,Black or African American,Male,Approved,Refinance,310000,0.8,3.25,0.0,Non-HPML,22000,0,0,0,0,0,15,0,0,0,0,220000,Site Built Single Family Home,Occupied,1,1,Black or African American,Black or African American,Male,Male,44,47,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"San Jose-Sunnyvale-Santa Clara, CA",08,19,5201.0,VA Refinance,Single Family - Owner Occupied,Asian,Asian,Male,Approved,Refinance,450000,0.9,4.0,0.0,HPML,32000,0,0,0,0,0,30,0,0,0,0,290000,Site Built Single Family Home,Occupied,1,1,Asian,Asian,Male,Male,50,53,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Oklahoma City, OK",40,21,3701.0,Conventional Refinance,Single Family - Owner Occupied,White,White,Female,Approved,Refinance,420000,0.8,3.5,0.0,Non-HPML,33000,0,0,0,0,0,15,0,0,0,0,350000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,38,41,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Milwaukee-Waukesha-West Allis, WI",55,53,4201.0,FHA Refinance,Single Family - Owner Occupied,White,White,Male,Approved,Refinance,360000,0.9,4.0,0.0,HPML,28000,0,0,0,0,0,30,0,0,0,0,280000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,42,45,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",53,11,1.0,Conventional Purchase,Single Family - Owner Occupied,Asian,Asian,Female,Approved,Purchase,620000,0.7,3.5,0.0,Non-HPML,24000,0,0,0,0,0,15,0,0,0,0,480000,Site Built Single Family Home,Occupied,1,1,Asian,Asian,Female,Female,51,54,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Minneapolis-St. Paul-Bloomington, MN-WI",27,43,2401.0,VA Refinance,Single Family - Owner Occupied,White,White,Male,Approved,Refinance,520000,0.8,3.5,0.0,Non-HPML,43000,0,0,0,0,0,15,0,0,0,0,440000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,59,62,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Port St. Lucie, FL",12,23,1001.0,Conventional Refinance,Single Family - Owner Occupied,White,White,Female,Approved,Refinance,440000,0.9,4.0,0.0,HPML,28000,0,0,0,0,0,30,0,0,0,0,340000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,35,38,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Raleigh-Durham-Chapel Hill, NC",37,27,1801.0,FHA Purchase,Single Family - Owner Occupied,White,White,Male,Approved,Purchase,430000,0.8,3.25,0.0,Non-HPML,22000,0,0,0,0,0,15,0,0,0,0,300000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,48,51,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Colorado Springs, CO",08,17,5601.0,VA Refinance,Single Family - Owner Occupied,White,White,Female,Approved,Refinance,520000,0.9,4.0,0.0,HPML,33000,0,0,0,0,0,30,0,0,0,0,420000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,55,58,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Sacramento-Roseville-Arden-Arcade, CA",06,19,5101.0,FHA Refinance,Single Family - Owner Occupied,Hispanic or Latino,Hispanic or Latino,Male,Approved,Refinance,480000,0.8,3.5,0.0,Non-HPML,34000,0,0,0,0,0,15,0,0,0,0,360000,Site Built Single Family Home,Occupied,1,1,Hispanic or Latino,Hispanic or Latino,Male,Male,41,44,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Chattanooga, TN-GA",15,13,4101.0,Conventional Purchase,Single Family - Owner Occupied,White,White,Female,Approved,Purchase,460000,0.9,4.0,0.0,HPML,24000,0,0,0,0,0,30,0,0,0,0,320000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,26,29,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Wichita, KS",47,21,3701.0,FHA Purchase,Single Family - Owner Occupied,White,White,Male,Approved,Purchase,370000,0.8,3.25,0.0,Non-HPML,19000,0,0,0,0,0,15,0,0,0,0,260000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,47,50,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Omaha-Council Bluffs, NE-IA",29,21,3601.0,VA Refinance,Single Family - Owner Occupied,White,White,Female,Approved,Refinance,470000,0.9,4.0,0.0,HPML,33000,0,0,0,0,0,30,0,0,0,0,390000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,54,57,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Virginia Beach-Norfolk, VA",46,41,101.0,FHA Refinance,Single Family - Owner Occupied,White,White,Male,Approved,Refinance,410000,0.8,3.5,0.0,Non-HPML,31000,0,0,0,0,0,15,0,0,0,0,320000,Site Built Single Family Home,Occupied,1,1,White,White,Male,Male,39,42,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Tucson, AZ",04,3,5301.0,Conventional Purchase,Single Family - Owner Occupied,Hispanic or Latino,Hispanic or Latino,Female,Approved,Purchase,340000,0.9,4.0,0.0,HPML,23000,0,0,0,0,0,30,0,0,0,0,260000,Site Built Single Family Home,Occupied,1,1,Hispanic or Latino,Hispanic or Latino,Female,Female,42,45,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Mobile, AL",01,33,4101.0,FHA Refinance,Single Family - Owner Occupied,Black or African American,Black or African American,Male,Approved,Refinance,290000,0.8,3.25,0.0,Non-HPML,21000,0,0,0,0,0,15,0,0,0,0,220000,Site Built Single Family Home,Occupied,1,1,Black or African American,Black or African American,Male,Male,38,41,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Springfield, MO",29,41,3801.0,Conventional Refinance,Single Family - Owner Occupied,White,White,Female,Approved,Refinance,410000,0.9,4.0,0.0,HPML,31000,0,0,0,0,0,30,0,0,0,0,350000,Site Built Single Family Home,Occupied,1,1,White,White,Female,Female,34,37,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Fresno, CA",06,15,5001.0,VA Purchase,Single Family - Owner Occupied,Hispanic or Latino,Hispanic or Latino,Male,Approved,Purchase,380000,0.8,3.25,0.0,Non-HPML,26000,0,0,0,0,0,15,0,0,0,0,280000,Site Built Single Family Home,Occupied,1,1,Hispanic or Latino,Hispanic or Latino,Male,Male,44,47,0,0,Yes,Co-Borrower,,,,,,,,,,,,,,,
2024,"Winston-Salem, NC",37,27,1901.0,Conventional Refinance,Single Family - Owner Occupied,Black or African American,Black or African American,Female,Approved,Refinance,360000,0.9,4.0,0.0,HPML,28000,0,0,0,0,0,30,0,0,0,0,280000,Site Built Single Family Home,Occupied,1,1,Black or African American,Black or African American,Female,Female,46,49,0,0,No,Borrower,,,,,,,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",17,61,,Conventional,1-Unit,White,Not Hispanic,Male,Approved,Home Purchase,250000,0.7,4.5,0.0,15000,2000,1000,0,0,0,12,1.5,6,0,0,0,100000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,50000,0.3,FICO,Unknown,Filipino,Arab,White,White,Male,Male,Male,46,33,0,0,Application,Self,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",06,37,,FHA-Insured,1-Unit,Black or African American,Not Hispanic,Male,Approved,Home Purchase,180000,0.6,4.0,0.0,12000,1500,800,0,0,0,15,2.0,6,0,0,0,80000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,40000,0.2,FICO,Unknown,White,White,White,White,Male,Male,Male,37,29,0,0,Application,Self,,,,,
2024,"New York-Newark-Jersey City, NY-NJ-PA",35,85,,Conventional,1-Unit,Asian,Not Hispanic,Female,Approved,Home Purchase,220000,0.8,4.2,0.0,18000,2200,1200,0,0,0,12,1.5,6,0,0,0,120000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,60000,0.4,FICO,Unknown,Hispanic,Hispanic,White,Hispanic,Female,Female,Female,42,35,0,0,Application,Self,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,43,,FHA-Insured,1-Unit,Hispanic,Not Hispanic,Male,Approved,Home Purchase,140000,0.5,4.8,0.0,10000,1200,600,0,0,0,18,2.5,6,0,0,0,80000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,35000,0.2,FICO,Unknown,White,White,White,White,Male,Male,Male,32,25,0,0,Application,Self,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",48,47,,Conventional,1-Unit,Black or African American,Not Hispanic,Female,Approved,Home Purchase,200000,0.9,4.1,0.0,19000,2500,1400,0,0,0,10,1.0,6,0,0,0,90000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,55000,0.3,FICO,Unknown,White,White,White,White,Female,Female,Female,48,40,0,0,Application,Self,,,,,
2024,"Washington-Baltimore-Arlington, DC-MD-VA-WV",24,1,,FHA-Insured,1-Unit,White,Not Hispanic,Male,Approved,Home Purchase,190000,0.7,4.3,0.0,15000,1800,1000,0,0,0,12,1.5,6,0,0,0,100000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,45000,0.2,FICO,Unknown,Hispanic,Hispanic,White,Hispanic,Male,Male,Male,31,24,0,0,Application,Self,,,,,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",12,43,,Conventional,1-Unit,Asian,Not Hispanic,Male,Approved,Home Purchase,280000,0.9,4.5,0.0,22000,2800,1600,0,0,0,10,1.0,6,0,0,0,120000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,70000,0.4,FICO,Unknown,White,White,White,White,Male,Male,Male,52,45,0,0,Application,Self,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,57,,FHA-Insured,1-Unit,Black or African American,Not Hispanic,Female,Approved,Home Purchase,160000,0.6,4.1,0.0,12000,1500,800,0,0,0,12,1.5,6,0,0,0,80000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,40000,0.2,FICO,Unknown,Hispanic,Hispanic,White,Hispanic,Female,Female,Female,38,31,0,0,Application,Self,,,,,
2024,"Atlanta-Sandy Springs-Alpharetta, GA",13,25,,Conventional,1-Unit,White,Not Hispanic,Male,Approved,Home Purchase,240000,0.8,4.2,0.0,20000,2500,1400,0,0,0,10,1.0,6,0,0,0,110000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,50000,0.3,FICO,Unknown,Filipino,White,White,White,Female,Male,Male,44,37,0,0,Application,Self,,,,,
2024,"San Francisco-Oakland-Berkeley, CA",06,43,,FHA-Insured,1-Unit,Asian,Not Hispanic,Male,Approved,Home Purchase,180000,0.7,4.0,0.0,14000,1800,1000,0,0,0,10,1.0,6,0,0,0,90000,Site-Built,Occasionally Occupied,Manufactured Home Not Secured,0,0,1,1,35000,0.2,FICO,Unknown,Hispanic,Hispanic,White,Hispanic,Male,Male,Male,35,28,0,0,Application,Self,,,,,
2024,"Grand Rapids-Kentwood, MI",MI,35005,22001000.0,Conventional,"1 Unit, Owner Occupied",Hispanic or Latino,American Indian or Alaska Native,Male,Approved,Purchase,145000.0,0.859,6.25,0.25,No,17951.0,1039.0,500.0,2.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,55000,12.0,0,0,No,0,0,No,No,31,0,0,0,Bank,Bank of America NA,,,,,,,,
2024,"Gary, IN",IN,18003,22001000.0,FHA-Insured,"1 Unit, Owner Occupied",Asian,White,Female,Approved,Purchase,210000.0,0.763,5.75,0.31,No,24391.0,1059.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,60000,16.0,0,0,No,0,0,No,No,46,0,0,0,Credit Union,Teachers Credit Union,,,,,,,,
2024,"Birmingham-Hoover, AL",AL,11001,22001000.0,VA-Guaranteed,"1 Unit, Owner Occupied",White,White,Male,Approved,Purchase,180000.0,0.794,4.5,0.29,No,24261.0,836.0,200.0,1.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,50000,12.0,0,0,No,0,0,No,No,35,0,0,0,Bank,Wells Fargo Bank NA,,,,,,,,
2024,"Cleveland-Elyria, OH",OH,39005,22001000.0,Conventional,"1 Unit, Owner Occupied",White,White,Female,Approved,Purchase,140000.0,0.875,6.0,0.2,No,19511.0,901.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,45000,13.0,0,0,No,0,0,No,No,41,0,0,0,Credit Union,OneUnited Bank,,,,,,,,
2024,"Fresno, CA",CA,6007,22001000.0,FHA-Insured,"1 Unit, Owner Occupied",Hispanic or Latino,Hispanic or Latino,Male,Approved,Purchase,220000.0,0.744,5.5,0.32,No,28391.0,975.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,65000,17.0,0,0,No,0,0,No,No,38,0,0,0,Bank,Bank of America NA,,,,,,,,
2024,"Mobile, AL",AL,14001,22001000.0,VA-Guaranteed,"1 Unit, Owner Occupied",White,White,Female,Approved,Purchase,160000.0,0.813,4.75,0.27,No,21781.0,653.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,50000,14.0,0,0,No,0,0,No,No,43,0,0,0,Credit Union,Kemba Financial Credit Union,,,,,,,,
2024,"Rochester, NY",NY,36005,22001000.0,Conventional,"1 Unit, Owner Occupied",White,White,Male,Approved,Purchase,190000.0,0.794,5.25,0.24,No,24491.0,1059.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,55000,15.0,0,0,No,0,0,No,No,32,0,0,0,Bank,Wells Fargo Bank NA,,,,,,,,
2024,"Pittsburgh, PA",PA,42005,22001000.0,FHA-Insured,"1 Unit, Owner Occupied",White,White,Female,Approved,Purchase,120000.0,0.845,6.0,0.26,No,16911.0,901.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,40000,11.0,0,0,No,0,0,No,No,48,0,0,0,Credit Union,DCU,,,,,,,,
2024,"Wichita, KS",KS,21005,22001000.0,VA-Guaranteed,"1 Unit, Owner Occupied",White,White,Male,Approved,Purchase,150000.0,0.784,4.75,0.28,No,20281.0,836.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,45000,13.0,0,0,No,0,0,No,No,36,0,0,0,Bank,U.S. Bank NA,,,,,,,,
2024,"Providence-Warwick, RI-MA",RI,44005,22001000.0,Conventional,"1 Unit, Owner Occupied",White,White,Female,Approved,Purchase,180000.0,0.798,5.5,0.27,No,25191.0,1059.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,50000,14.0,0,0,No,0,0,No,No,42,0,0,0,Credit Union,SEFCU,,,,,,,,
2024,"Boise City, ID",ID,16001,22001000.0,FHA-Insured,"1 Unit, Owner Occupied",White,White,Male,Approved,Purchase,140000.0,0.76,5.25,0.25,No,18791.0,901.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,40000,12.0,0,0,No,0,0,No,No,31,0,0,0,Bank,Zions Bank NA,,,,,,,,
2024,"Oklahoma City, OK",OK,40005,22001000.0,VA-Guaranteed,"1 Unit, Owner Occupied",American Indian or Alaska Native,American Indian or Alaska Native,Female,Approved,Purchase,220000.0,0.784,4.75,0.28,No,29391.0,836.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,55000,16.0,0,0,No,0,0,No,No,45,0,0,0,Credit Union,Liberty Credit Union,,,,,,,,
2024,"Greenville-Anderson, SC",SC,45005,22001000.0,Conventional,"1 Unit, Owner Occupied",White,White,Male,Approved,Purchase,160000.0,0.815,6.0,0.26,No,21781.0,901.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,45000,13.0,0,0,No,0,0,No,No,39,0,0,0,Bank,Wells Fargo Bank NA,,,,,,,,
2024,"Winston-Salem, NC",NC,37005,22001000.0,FHA-Insured,"1 Unit, Owner Occupied",Black or African American,Black or African American,Female,Approved,Purchase,120000.0,0.844,6.25,0.25,No,15981.0,901.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,35000,11.0,0,0,No,0,0,No,No,49,0,0,0,Credit Union,SECU,,,,,,,,
2024,"Bakersfield, CA",CA,6005,22001000.0,Conventional,"1 Unit, Owner Occupied",White,White,Male,Approved,Purchase,180000.0,0.795,5.5,0.28,No,24191.0,1059.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,50000,14.0,0,0,No,0,0,No,No,34,0,0,0,Bank,U.S. Bank NA,,,,,,,,
2024,"Fort Myers, FL",FL,12001,22001000.0,VA-Guaranteed,"1 Unit, Owner Occupied",White,White,Female,Approved,Purchase,200000.0,0.805,4.75,0.27,No,27391.0,836.0,0.0,0.0,0.0,360,30 years,,0,No,No,Yes,SFR,Single Family Residence,Manufactured Home Secured Property,Land,1,0,60000,15.0,0,0,No,0,0,No,No,41,0,0,0,Credit Union,Security Service Federal Credit Union,,,,,,,,
