line_number,error_type,description,suspected_cause,full_line,line_preview,full_line_length,actual_error,has_comma,has_quote,has_newline_in_field,file_name,file_path,llm,model_run,run,domain,shot
929,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,35620,NY,36059,36059010300,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,85000,,8.75,,3,5200,1350,2600,950,550,180,,,2,2,2,2,,495000,1,1,3,5,1,,112,51,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,55-64,45-54,Yes,No,1,1","2024,35620,NY,36059,36059010300,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,N",273,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
930,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,16980,CA,6073,6073020300,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,32,585000,86,6.5,,2,24500,6100,10200,4000,2400,360,,,2,2,2,2,,685000,1,1,3,5,1,,145,37,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,35-44,35-44,No,No,1,1","2024,16980,CA,6073,6073020300,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Lat",262,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
931,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,12060,FL,8051,8051010500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,415000,84,7.125,,2,18200,4500,7800,3000,1800,360,,,2,2,2,2,,495000,1,1,3,5,1,,118,40,1111,1111,2,2,1,1,3,3,1,1,2,1,1,1,45-54,35-44,No,No,1,1","2024,12060,FL,8051,8051010500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispa",293,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
932,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,38060,NC,37183,37183040206,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,355000,97,6.625,,2,18500,4900,8100,3100,1500,360,,,2,2,2,2,,368000,1,1,3,5,1,,98,43,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1","2024,38060,NC,37183,37183040206,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or ",263,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
933,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,12054,GA,13121,13121030103,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,525000,79,7.0,,2,23500,5800,9800,3900,2500,360,,,2,2,2,2,,665000,1,1,3,5,1,,142,34,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,35-44,35-44,No,No,1,1","2024,12054,GA,13121,13121030103,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not His",273,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
934,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,14460,WA,53033,5303305300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,32,885000,74,7.875,,2,37500,9300,15800,6300,4100,360,,,2,2,2,2,,1200000,1,1,3,5,1,,195,31,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1","2024,14460,WA,53033,5303305300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hisp",274,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
935,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,19100,OH,39061,39061008900,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,32,58000,,8.875,,2,3600,950,1850,700,400,180,,,2,2,2,2,,315000,1,1,3,5,1,,72,54,1111,1111,2,2,1,1,3,3,1,1,1,1,1,1,55-64,35-44,Yes,No,1,1","2024,19100,OH,39061,39061008900,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,N",292,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
936,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,31080,TX,141,0141020200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,32,445000,86,7.0,,2,19500,4800,8400,3200,1900,360,,,2,2,2,2,,520000,1,1,3,5,1,,125,39,1111,1111,1,2,1,1,2,2,1,1,2,1,1,1,35-44,35-44,No,No,1,1","2024,31080,TX,141,0141020200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic o",266,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
937,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,35620,NY,36001,36001020500,VA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,72000,,8.25,,2,4400,1150,2200,850,500,240,,,2,2,2,2,,425000,1,1,3,5,1,,85,46,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1","2024,35620,NY,36001,36001020500,VA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispani",261,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
938,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,16980,CA,6075,6075010901,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,32,685000,81,7.625,,2,29500,7300,12400,4900,3100,360,,,2,2,2,2,,845000,1,1,3,5,1,,158,36,1111,1111,1,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1","2024,16980,CA,6075,6075010901,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic ",268,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
939,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,12060,FL,8009,8009010600,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,32,335000,96,6.75,,2,17500,4600,7600,2900,1400,360,,,2,2,2,2,,350000,1,1,3,5,1,,92,42,1111,1111,2,2,1,1,3,3,1,1,1,1,1,1,25-34,25-34,No,No,1,1","2024,12060,FL,8009,8009010600,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or La",280,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
940,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,38060,NC,37129,37129030404,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,395000,83,6.625,,2,17200,4200,7200,2800,1700,360,,,2,2,2,2,,475000,1,1,3,5,1,,115,37,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,35-44,35-44,No,No,1,1","2024,38060,NC,37129,37129030404,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not His",275,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
941,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,12054,GA,13089,13089040102,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,95000,,8.375,,2,5800,1500,2900,1100,650,180,,,2,2,2,2,,580000,1,1,3,5,1,,135,48,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1","2024,12054,GA,13089,13089040102,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,N",274,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
942,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,14460,WA,53039,53039080203,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,32,925000,76,7.875,,2,38500,9600,16400,6500,4300,360,,,2,2,2,2,,1225000,1,1,3,5,1,,185,33,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,45-54,45-54,No,No,1,1","2024,14460,WA,53039,53039080203,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not His",277,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
943,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,19100,OH,39035,39035031800,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,275000,89,6.375,,2,12200,3100,5200,2000,1200,360,,,2,2,2,2,,310000,1,1,3,5,1,,102,34,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1","2024,19100,OH,39035,39035031800,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or L",263,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
944,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,31080,TX,201,0201020300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,1,32,365000,91,6.75,,2,16000,3900,6800,2600,1500,360,,,2,2,2,2,,402000,1,1,3,5,1,,108,40,1111,1111,1,2,1,1,3,3,1,1,2,1,1,1,35-44,25-34,No,No,1,1","2024,31080,TX,201,0201020300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic o",287,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
945,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,35620,NY,36047,36047020700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,825000,73,7.75,,2,35000,8700,14700,5800,3800,360,,,2,2,2,2,,1135000,1,1,3,5,1,,195,30,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,45-54,35-44,No,No,1,1","2024,35620,NY,36047,36047020700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not His",276,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
946,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,16980,CA,6071,6071001902,FHA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,32,115000,,8.0,,2,6800,1750,3300,1250,750,240,,,2,2,2,2,,485000,1,1,3,5,1,,125,45,1111,1111,1,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1","2024,16980,CA,6071,6071001902,FHA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or ",258,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
947,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,12060,FL,8053,8053010800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,495000,87,7.375,,2,22000,5500,9300,3600,2200,360,,,2,2,2,2,,570000,1,1,3,5,1,,138,38,1111,1111,2,2,1,1,3,3,1,1,2,1,1,1,35-44,35-44,No,No,1,1","2024,12060,FL,8053,8053010800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispa",293,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
948,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,38060,NC,37183,37183040307,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,315000,90,6.5,,2,13800,3500,5800,2200,1300,360,,,2,2,2,2,,350000,1,1,3,5,1,,105,36,1111,1111,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1","2024,38060,NC,37183,37183040307,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or L",261,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
949,too_many_fields,Row has 59 columns but header expects 58 columns (1 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,12054,GA,13121,13121030204,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,465000,82,6.875,,2,20500,5100,8600,3300,2000,360,,,2,2,2,2,,568000,1,1,3,5,1,,132,35,1111,1111,2,2,1,1,2,2,1,1,2,1,1,1,35-44,35-44,No,No,1,1","2024,12054,GA,13121,13121030204,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not His",275,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,data/generated/kimi-k2-instruct-0905-run3/lending/few/csv/kimi-k2-instruct-0905-run3-raw_finals_of_all_chunks_lending_few_csv.csv,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,lending,few
